Likes and Reactions,Followed Accounts,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),DIY Crafts,Data Science,Digital Marketing,Eco-Friendly Living,Fashion Modelling,Fitness and Wellness,Gaming,Gardening,Gourmet Cooking,Investing and Finance,Music Production,Pet Care,Photography,Reading and Literature,Software Engineering,Travel and Adventure,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_Male,Location_Suburban,Location_Urban,Language_Hindi,Language_Mandarin,Language_Spanish,Education Level_High School,Education Level_Master,Education Level_PhD,Education Level_Technical,Device Usage_Mobile + Desktop,Device Usage_Mobile Only,Device Usage_Tablet,Income Level_100k+,Income Level_20k-40k,Income Level_40k-60k,Income Level_60k-80k,Income Level_80k-100k,Segment
6969,264,0.6,3.1,0.123,0.063,153,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
7707,438,3.3,3.6,0.066,0.046,106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
7769,443,1.2,5.7,0.176,0.056,117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2
6319,216,3.0,1.5,0.201,0.028,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
4634,37,2.8,2.8,0.06,0.002,25,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,3
6079,179,0.6,6.0,0.01,0.063,176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
8990,345,2.1,4.4,0.156,0.025,87,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1412,85,3.2,3.8,0.141,0.067,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
3062,125,4.3,2.1,0.101,0.075,19,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
3038,78,4.5,4.1,0.161,0.092,152,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0
3297,363,2.7,6.4,0.138,0.096,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1
5396,243,3.8,2.8,0.063,0.001,168,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
7304,10,1.9,1.0,0.099,0.099,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,1
5830,176,2.0,5.7,0.107,0.068,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3
226,361,1.4,7.8,0.22,0.064,162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2
5702,227,3.0,5.2,0.24,0.002,81,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1291,282,1.9,1.8,0.223,0.086,167,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
2739,377,0.9,3.2,0.18,0.015,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1
1466,260,3.6,7.1,0.146,0.084,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,1
9311,356,3.7,2.6,0.172,0.002,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0
6553,353,2.1,5.3,0.235,0.065,40,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
6771,428,0.8,3.8,0.062,0.043,121,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1
6783,183,2.4,2.5,0.134,0.02,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
4639,179,2.5,6.7,0.172,0.011,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
8976,255,3.5,6.2,0.17,0.044,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,3
2987,432,1.9,5.6,0.063,0.012,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
9754,99,3.6,2.7,0.147,0.049,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,3
4186,58,4.4,1.7,0.199,0.063,139,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
2361,455,1.6,5.0,0.119,0.083,109,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1
4280,303,4.9,4.9,0.198,0.068,146,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
2941,416,2.2,2.3,0.09,0.007,50,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2
6140,159,1.7,1.4,0.235,0.031,147,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
3660,141,2.4,1.6,0.133,0.029,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
4858,442,0.9,7.9,0.149,0.092,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
726,68,1.1,6.5,0.008,0.087,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
5114,466,2.4,7.5,0.043,0.037,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,1
1475,333,3.9,2.4,0.158,0.007,73,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2
1281,208,4.6,7.7,0.105,0.089,67,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,1
5808,224,3.5,2.0,0.127,0.089,72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0
590,395,1.0,4.6,0.016,0.085,148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
3829,58,3.5,6.8,0.209,0.085,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,3
6074,481,3.4,3.4,0.196,0.048,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
3634,241,4.1,4.0,0.046,0.018,123,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,2
3396,256,4.2,1.9,0.159,0.048,61,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
2040,391,4.4,1.9,0.205,0.049,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,3
5114,488,2.4,5.3,0.16,0.049,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1982,248,3.6,5.7,0.078,0.054,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3
5008,424,1.7,6.4,0.164,0.026,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,3
3087,376,5.0,4.9,0.053,0.037,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2
5685,177,1.3,5.5,0.08,0.043,160,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
3259,57,0.5,1.1,0.06,0.013,78,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,2
4630,60,1.2,2.1,0.139,0.046,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
781,308,4.0,7.9,0.027,0.081,101,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
5354,107,2.5,1.5,0.233,0.083,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3
1173,448,2.5,5.8,0.083,0.041,127,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1
2487,225,4.8,2.2,0.055,0.052,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
2793,186,4.6,6.0,0.124,0.003,37,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,2
9662,389,1.9,5.9,0.069,0.067,144,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
4440,483,1.4,2.6,0.134,0.04,48,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
2256,89,4.3,2.9,0.087,0.045,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
8066,194,4.6,5.6,0.033,0.087,156,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
2680,376,2.9,3.7,0.066,0.046,176,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
7357,470,3.3,2.4,0.11,0.002,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
2259,408,1.7,6.1,0.008,0.023,100,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
6872,36,4.1,2.1,0.193,0.048,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3
1727,461,3.3,7.0,0.155,0.042,113,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
8319,473,2.8,4.6,0.15,0.086,124,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
7180,457,0.8,1.7,0.137,0.054,104,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,3
2085,487,4.6,5.9,0.148,0.069,153,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
9813,423,3.3,4.6,0.234,0.047,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1
8588,429,1.4,3.1,0.002,0.044,55,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
2281,204,3.2,4.0,0.012,0.045,25,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
2396,223,3.5,3.1,0.048,0.041,64,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1
7264,378,2.9,2.8,0.042,0.054,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
2697,351,3.7,2.1,0.045,0.025,111,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2
1001,123,3.1,3.5,0.168,0.089,130,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
6160,251,4.8,2.8,0.115,0.033,138,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
9390,133,0.7,5.8,0.248,0.015,77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
1777,314,1.0,5.8,0.057,0.01,80,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
2981,85,1.3,4.5,0.078,0.001,82,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,1
5722,320,3.6,6.4,0.246,0.042,138,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,2
8152,478,3.4,6.9,0.208,0.019,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
1478,321,4.5,5.1,0.117,0.002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,3
1348,205,3.8,5.3,0.139,0.052,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,2
5750,360,2.8,3.0,0.211,0.068,60,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
6179,53,5.0,7.3,0.12,0.009,79,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1
9556,424,1.7,1.2,0.052,0.046,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,1
7136,195,4.2,3.4,0.207,0.074,174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6587,352,2.4,6.1,0.134,0.099,10,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1158,255,3.4,1.6,0.038,0.067,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
2148,446,3.8,2.3,0.126,0.024,152,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,2
6215,93,3.4,5.1,0.103,0.072,153,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
4348,216,1.1,4.9,0.219,0.06,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
2576,160,2.5,6.2,0.032,0.021,94,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
